date,StockCode,description,units,revenue,avg_price,n_invoices,n_customers
2010-06-06,84568,GIRLS ALPHABET IRON ON PATCHES,6.0,2.58,0.33571428571428574,1.0,0.0
2010-06-13,84568,GIRLS ALPHABET IRON ON PATCHES,288.0,60.48,0.30428571428571427,1.0,1.0
2010-06-20,84568,GIRLS ALPHABET IRON ON PATCHES,872.0,184.88,0.2414285714285714,5.0,3.0
2010-06-27,84568,GIRLS ALPHABET IRON ON PATCHES,22.0,9.46,0.43,2.0,0.0
2010-07-04,84568,GIRLS ALPHABET IRON ON PATCHES,302.0,66.5,0.33571428571428574,2.0,1.0
2010-07-11,84568,GIRLS ALPHABET IRON ON PATCHES,3.0,1.29,0.30428571428571427,1.0,0.0
2010-07-18,84568,GIRLS ALPHABET IRON ON PATCHES,290.0,61.339999999999996,0.30428571428571427,2.0,1.0
2010-07-25,84568,GIRLS ALPHABET IRON ON PATCHES,3.0,1.29,0.30428571428571427,1.0,0.0
2010-08-01,84568,GIRLS ALPHABET IRON ON PATCHES,27.0,11.61,0.43,2.0,0.0
2010-08-08,84568,GIRLS ALPHABET IRON ON PATCHES,44.0,18.92,0.43,4.0,0.0
2010-08-15,84568,GIRLS ALPHABET IRON ON PATCHES,1767.0,322.05,0.35857142857142854,8.0,2.0
2010-08-22,84568,GIRLS ALPHABET IRON ON PATCHES,41.0,17.63,0.43,3.0,0.0
2010-08-29,84568,GIRLS ALPHABET IRON ON PATCHES,26.0,11.18,0.43,2.0,0.0
2010-09-05,84568,GIRLS ALPHABET IRON ON PATCHES,65.0,27.950000000000003,0.43,4.0,0.0
2010-09-12,84568,GIRLS ALPHABET IRON ON PATCHES,369.0,95.31,0.30428571428571427,6.0,1.0
2010-09-19,84568,GIRLS ALPHABET IRON ON PATCHES,631.0,144.60999999999999,0.35666666666666663,5.0,2.0
2010-09-26,84568,GIRLS ALPHABET IRON ON PATCHES,36.0,15.48,0.43,5.0,0.0
2010-10-03,84568,GIRLS ALPHABET IRON ON PATCHES,2044.0,377.8,0.2871428571428571,6.0,3.0
2010-10-10,84568,GIRLS ALPHABET IRON ON PATCHES,322.0,75.1,0.2557142857142857,2.0,1.0
2010-10-17,84568,GIRLS ALPHABET IRON ON PATCHES,1443.0,303.69,0.2571428571428572,5.0,4.0
2010-10-24,84568,GIRLS ALPHABET IRON ON PATCHES,2899.0,497.77000000000004,0.31857142857142856,4.0,1.0
2010-10-31,84568,GIRLS ALPHABET IRON ON PATCHES,293.0,62.629999999999995,0.29857142857142854,2.0,1.0
2010-11-07,84568,GIRLS ALPHABET IRON ON PATCHES,32.0,13.76,0.3671428571428571,2.0,0.0
2010-11-14,84568,GIRLS ALPHABET IRON ON PATCHES,309.0,69.50999999999999,0.33571428571428574,3.0,1.0
2010-11-21,84568,GIRLS ALPHABET IRON ON PATCHES,637.0,147.19,0.3985714285714286,8.0,2.0
2010-11-28,84568,GIRLS ALPHABET IRON ON PATCHES,1452.0,249.96,0.39285714285714285,3.0,1.0
2010-12-05,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.17,0.0,0.0
2010-12-12,84568,GIRLS ALPHABET IRON ON PATCHES,136.0,58.48,0.43,3.0,0.0
2010-12-19,84568,GIRLS ALPHABET IRON ON PATCHES,57.0,24.509999999999998,0.43,5.0,0.0
2010-12-26,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.43,0.0,0.0
2011-01-02,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.43,0.0,0.0
2011-01-09,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.43,0.0,0.0
2011-01-16,84568,GIRLS ALPHABET IRON ON PATCHES,24.0,10.32,0.43,3.0,0.0
2011-01-23,84568,GIRLS ALPHABET IRON ON PATCHES,32.0,13.44,0.42,4.0,0.0
2011-01-30,84568,GIRLS ALPHABET IRON ON PATCHES,16.0,6.72,0.42,1.0,0.0
2011-02-06,84568,GIRLS ALPHABET IRON ON PATCHES,96.0,20.16,0.39,1.0,1.0
2011-02-13,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.21,0.0,0.0
2011-02-20,84568,GIRLS ALPHABET IRON ON PATCHES,300.0,65.52,0.24,2.0,1.0
2011-02-27,84568,GIRLS ALPHABET IRON ON PATCHES,295.0,63.419999999999995,0.3,2.0,1.0
2011-03-06,84568,GIRLS ALPHABET IRON ON PATCHES,337.0,81.06,0.40499999999999997,5.0,1.0
2011-03-13,84568,GIRLS ALPHABET IRON ON PATCHES,291.0,61.739999999999995,0.3,2.0,1.0
2011-03-20,84568,GIRLS ALPHABET IRON ON PATCHES,47.0,19.74,0.33,4.0,0.0
2011-03-27,84568,GIRLS ALPHABET IRON ON PATCHES,81.0,34.019999999999996,0.42,3.0,0.0
2011-04-03,84568,GIRLS ALPHABET IRON ON PATCHES,1740.0,310.32,0.3871428571428571,4.0,2.0
2011-04-10,84568,GIRLS ALPHABET IRON ON PATCHES,30.0,12.6,0.42,3.0,0.0
2011-04-17,84568,GIRLS ALPHABET IRON ON PATCHES,288.0,60.48,0.39,1.0,1.0
2011-04-24,84568,GIRLS ALPHABET IRON ON PATCHES,36.0,15.120000000000001,0.42,3.0,0.0
2011-05-01,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.42,0.0,0.0
2011-05-08,84568,GIRLS ALPHABET IRON ON PATCHES,19.0,7.9799999999999995,0.42,1.0,0.0
2011-05-15,84568,GIRLS ALPHABET IRON ON PATCHES,308.0,68.88,0.3,3.0,1.0
2011-05-22,84568,GIRLS ALPHABET IRON ON PATCHES,288.0,60.48,0.21,1.0,1.0
2011-05-29,84568,GIRLS ALPHABET IRON ON PATCHES,4.0,1.68,0.36,1.0,0.0
2011-06-05,84568,GIRLS ALPHABET IRON ON PATCHES,297.0,64.25999999999999,0.36,3.0,1.0
2011-06-12,84568,GIRLS ALPHABET IRON ON PATCHES,288.0,60.48,0.39,1.0,1.0
2011-06-19,84568,GIRLS ALPHABET IRON ON PATCHES,13.0,5.46,0.39,2.0,0.0
2011-06-26,84568,GIRLS ALPHABET IRON ON PATCHES,328.0,77.28,0.40499999999999997,4.0,1.0
2011-07-03,84568,GIRLS ALPHABET IRON ON PATCHES,288.0,60.48,0.24,1.0,1.0
2011-07-10,84568,GIRLS ALPHABET IRON ON PATCHES,8.0,3.36,0.33,3.0,0.0
2011-07-17,84568,GIRLS ALPHABET IRON ON PATCHES,583.0,123.89999999999999,0.36,3.0,2.0
2011-07-24,84568,GIRLS ALPHABET IRON ON PATCHES,44.0,18.48,0.42,4.0,0.0
2011-07-31,84568,GIRLS ALPHABET IRON ON PATCHES,4384.0,761.28,0.36642857142857144,8.0,2.0
2011-08-07,84568,GIRLS ALPHABET IRON ON PATCHES,340.0,82.32,0.375,4.0,1.0
2011-08-14,84568,GIRLS ALPHABET IRON ON PATCHES,35.0,14.7,0.42,3.0,0.0
2011-08-21,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.42,0.0,0.0
2011-08-28,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.42,0.0,0.0
2011-09-04,84568,GIRLS ALPHABET IRON ON PATCHES,1532.0,283.44,0.27714285714285714,9.0,1.0
2011-09-11,84568,GIRLS ALPHABET IRON ON PATCHES,45.0,18.9,0.42,6.0,0.0
2011-09-18,84568,GIRLS ALPHABET IRON ON PATCHES,32.0,13.44,0.42,2.0,0.0
2011-09-25,84568,GIRLS ALPHABET IRON ON PATCHES,24.0,10.08,0.42,5.0,0.0
2011-10-02,84568,GIRLS ALPHABET IRON ON PATCHES,9.0,3.78,0.42,2.0,0.0
2011-10-09,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.42,0.0,0.0
2011-10-16,84568,GIRLS ALPHABET IRON ON PATCHES,18.0,7.5600000000000005,0.42,2.0,0.0
2011-10-23,84568,GIRLS ALPHABET IRON ON PATCHES,24.0,10.079999999999998,0.42,2.0,0.0
2011-10-30,84568,GIRLS ALPHABET IRON ON PATCHES,0.0,0.0,0.42,0.0,0.0
2011-11-06,84568,GIRLS ALPHABET IRON ON PATCHES,30.0,12.6,0.42,3.0,0.0
2011-11-13,84568,GIRLS ALPHABET IRON ON PATCHES,43.0,18.060000000000002,0.42,5.0,0.0
2011-11-20,84568,GIRLS ALPHABET IRON ON PATCHES,319.0,73.5,0.39,5.0,1.0
2011-11-27,84568,GIRLS ALPHABET IRON ON PATCHES,362.0,91.56,0.41,7.0,1.0
2011-12-04,84568,GIRLS ALPHABET IRON ON PATCHES,354.0,88.2,0.39,6.0,1.0
2009-12-13,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,261.0,177.85000000000002,0.93,11.0,9.0
2009-12-20,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,100.0,83.08,2.587142857142857,6.0,5.0
2009-12-27,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,17.0,15.57,4.524285714285715,2.0,1.0
2010-01-03,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.0,0.0,5.17,0.0,0.0
2010-01-10,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,648.0,363.59999999999997,1.9271428571428573,5.0,5.0
2010-01-17,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,42.0,36.12,3.1699999999999995,2.0,1.0
2010-01-24,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,290.0,182.92,1.2112857142857145,13.0,11.0
2010-01-31,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,186.0,115.32000000000001,1.0557142857142856,6.0,4.0
2010-02-07,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,17.0,15.46,1.91,3.0,2.0
2010-02-14,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,122.0,88.12,1.91,6.0,5.0
2010-02-21,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,305.0,188.26000000000002,0.8972380952380953,9.0,8.0
2010-02-28,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,360.0,219.60000000000002,0.6428571428571429,11.0,10.0
2010-03-07,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,209.0,138.66,0.8027380952380953,13.0,11.0
2010-03-14,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,282.0,177.72,1.2657142857142856,9.0,8.0
2010-03-21,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1664.0,937.6000000000001,0.6190476190476192,15.0,15.0
2010-03-28,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,833.0,488.26,0.8853333333333333,21.0,20.0
2010-04-04,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,443.0,281.98,0.8553877551020408,18.0,14.0
2010-04-11,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,893.0,530.5000000000001,2.0114285714285716,13.0,10.0
2010-04-18,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,376.0,230.0,0.6428571428571429,11.0,11.0
2010-04-25,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,487.0,329.82,1.476904761904762,21.0,17.0
2010-05-02,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1112.0,665.2,0.6269841269841271,26.0,26.0
2010-05-09,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1038.0,621.96,0.8925238095238095,21.0,18.0
2010-05-16,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1776.0,1045.68,1.1457142857142857,19.0,17.0
2010-05-23,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,535.0,349.82,1.6403571428571426,17.0,14.0
2010-05-30,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,469.0,294.86,0.8571428571428571,21.0,20.0
2010-06-06,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,653.0,403.3,1.8749285714285713,15.0,11.0
2010-06-13,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1742.0,1005.1200000000001,0.6915714285714286,23.0,22.0
2010-06-20,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,824.0,490.8,0.6404761904761905,20.0,18.0
2010-06-27,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,552.0,356.8,0.7652380952380954,22.0,18.0
2010-07-04,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,788.0,471.48,0.6600952380952381,18.0,17.0
2010-07-11,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,868.0,563.64,0.8152380952380953,20.0,16.0
2010-07-18,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,586.0,352.1,0.6428571428571429,15.0,14.0
2010-07-25,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,328.0,228.08,0.7680952380952382,19.0,17.0
2010-08-01,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,553.0,345.05,0.6452380952380953,21.0,21.0
2010-08-08,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,728.0,449.84000000000003,0.7470952380952381,21.0,16.0
2010-08-15,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,469.0,295.41,0.7071428571428572,14.0,12.0
2010-08-22,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,552.0,330.0,0.6452380952380953,14.0,14.0
2010-08-29,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,352.0,214.4,0.6357142857142858,11.0,10.0
2010-09-05,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,436.0,262.04,0.6747619047619048,7.0,6.0
2010-09-12,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,336.0,189.60000000000002,0.6000000000000002,4.0,4.0
2010-09-19,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,136.0,88.4,0.65,6.0,6.0
2010-09-26,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,160.0,104.0,0.65,7.0,7.0
2010-10-03,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,272.0,162.4,0.6357142857142858,8.0,8.0
2010-10-10,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,296.0,174.8,0.630952380952381,8.0,7.0
2010-10-17,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,56.0,36.4,0.65,4.0,4.0
2010-10-24,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32.0,20.8,0.65,2.0,2.0
2010-10-31,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,136.0,88.4,0.65,9.0,9.0
2010-11-07,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,178.0,118.18000000000002,0.7385714285714285,10.0,9.0
2010-11-14,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,152.0,103.76,0.8271428571428572,10.0,8.0
2010-11-21,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,170.0,124.66,0.7314285714285714,11.0,10.0
2010-11-28,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,80.0,56.96,0.8861904761904763,6.0,4.0
2010-12-05,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,424.0,285.52000000000004,0.7238095238095238,14.0,11.0
2010-12-12,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,268.0,191.56,0.9157142857142857,9.0,6.0
2010-12-19,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,160.0,104.0,0.65,7.0,7.0
2010-12-26,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8.0,5.2,0.65,1.0,1.0
2011-01-02,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.0,0.0,0.65,0.0,0.0
2011-01-09,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,232.0,136.4,0.6357142857142858,6.0,6.0
2011-01-16,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,56.0,36.4,0.65,4.0,4.0
2011-01-23,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,216.0,126.0,0.6357142857142858,5.0,5.0
2011-01-30,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,92.0,66.88,0.6710714285714285,6.0,5.0
2011-02-06,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,48.0,31.2,0.65,3.0,3.0
2011-02-13,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,208.0,123.16,0.72,6.0,5.0
2011-02-20,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,176.0,114.39999999999999,0.65,9.0,9.0
2011-02-27,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,297.0,183.37,0.6849999999999999,12.0,11.0
2011-03-06,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,164.0,108.96000000000001,0.6921428571428573,11.0,10.0
2011-03-13,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,472.0,282.72,0.7211904761904763,12.0,11.0
2011-03-20,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,172.0,114.16000000000001,0.6668571428571429,11.0,10.0
2011-03-27,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,264.0,157.20000000000002,0.6428571428571429,10.0,10.0
2011-04-03,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,150.0,99.86000000000001,0.6921428571428573,10.0,8.0
2011-04-10,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,236.0,160.48000000000002,0.7272619047619048,15.0,13.0
2011-04-17,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,632.0,382.00000000000006,0.6443877551020408,22.0,22.0
2011-04-24,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,604.0,401.8,0.7222630385487527,29.0,23.0
2011-05-01,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,298.0,191.26000000000002,0.6722380952380952,12.0,11.0
2011-05-08,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,792.0,485.76000000000005,0.6997619047619048,26.0,23.0
2011-05-15,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,724.0,453.6,0.6928265306122449,28.0,24.0
2011-05-22,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,722.0,457.02000000000004,0.6976428571428571,21.0,18.0
2011-05-29,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,676.0,412.96000000000004,0.6583333333333333,24.0,23.0
2011-06-05,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,496.0,317.44,0.7206666666666667,18.0,16.0
2011-06-12,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,572.0,373.92,0.7187857142857144,20.0,16.0
2011-06-19,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,632.0,386.72,0.7095,21.0,19.0
2011-06-26,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,196.0,162.8,0.8326190476190476,9.0,4.0
2011-07-03,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,520.0,311.56,0.6697619047619048,17.0,15.0
2011-07-10,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,496.0,298.32,0.7059523809523809,16.0,13.0
2011-07-17,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,332.0,208.48000000000002,0.6920238095238096,14.0,12.0
2011-07-24,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,520.0,352.16,0.6929455782312927,23.0,19.0
2011-07-31,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,306.0,184.5,0.6464285714285715,11.0,10.0
2011-08-07,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,228.0,150.56,0.6668571428571429,12.0,11.0
2011-08-14,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,688.0,455.91999999999996,0.9530952380952381,19.0,14.0
2011-08-21,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,204.0,134.96,0.6921428571428573,12.0,11.0
2011-08-28,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,464.0,272.8,0.625,10.0,10.0
2011-09-04,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,272.0,167.12,0.72,8.0,6.0
2011-09-11,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,380.0,244.4,0.6808571428571428,12.0,9.0
2011-09-18,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,392.0,228.24000000000004,0.8742857142857143,3.0,2.0
2011-09-25,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,244.0,146.56,0.6849999999999999,6.0,5.0
2011-10-02,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,48.0,31.200000000000003,0.65,4.0,4.0
2011-10-09,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,288.0,177.52,0.6849999999999999,9.0,9.0
2011-10-16,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,64.0,41.6,0.65,4.0,4.0
2011-10-23,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,196.0,116.88000000000001,0.6564285714285715,4.0,3.0
2011-10-30,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,112.0,72.8,0.65,9.0,9.0
2011-11-06,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,108.0,82.0,0.9169047619047619,9.0,7.0
2011-11-13,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,324.0,208.00000000000003,0.8371428571428571,13.0,9.0
2011-11-20,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,152.0,117.68,0.9730952380952381,8.0,4.0
2011-11-27,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,348.0,284.96,1.0666666666666667,9.0,6.0
2011-12-04,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,40.0,40.16,1.0714285714285714,5.0,2.0
2009-12-13,84879,ASSORTED COLOUR BIRD ORNAMENT,1213.0,2046.2199999999998,4.0964285714285715,29.0,26.0
2009-12-20,84879,ASSORTED COLOUR BIRD ORNAMENT,1324.0,2230.06,4.012467532467532,33.0,28.0
2009-12-27,84879,ASSORTED COLOUR BIRD ORNAMENT,82.0,187.28,5.168571428571428,4.0,2.0
2010-01-03,84879,ASSORTED COLOUR BIRD ORNAMENT,0.0,0.0,1.69,0.0,0.0
2010-01-10,84879,ASSORTED COLOUR BIRD ORNAMENT,168.0,283.92,1.69,9.0,8.0
2010-01-17,84879,ASSORTED COLOUR BIRD ORNAMENT,233.0,536.5699999999999,3.3899999999999997,17.0,15.0
2010-01-24,84879,ASSORTED COLOUR BIRD ORNAMENT,897.0,1386.13,3.3202857142857143,17.0,15.0
2010-01-31,84879,ASSORTED COLOUR BIRD ORNAMENT,211.0,427.99,5.6,15.0,11.0
2010-02-07,84879,ASSORTED COLOUR BIRD ORNAMENT,274.0,475.06,1.7435714285714285,16.0,15.0
2010-02-14,84879,ASSORTED COLOUR BIRD ORNAMENT,512.0,788.48,1.6728571428571428,12.0,12.0
2010-02-21,84879,ASSORTED COLOUR BIRD ORNAMENT,587.0,915.23,1.6814285714285713,18.0,18.0
2010-02-28,84879,ASSORTED COLOUR BIRD ORNAMENT,294.0,520.78,1.8182857142857143,19.0,17.0
2010-03-07,84879,ASSORTED COLOUR BIRD ORNAMENT,735.0,1163.4299999999998,1.6522857142857141,26.0,25.0
2010-03-14,84879,ASSORTED COLOUR BIRD ORNAMENT,917.0,1444.53,1.7587142857142857,26.0,25.0
2010-03-21,84879,ASSORTED COLOUR BIRD ORNAMENT,551.0,1014.63,1.7609523809523808,29.0,26.0
2010-03-28,84879,ASSORTED COLOUR BIRD ORNAMENT,840.0,1118.8,1.8376666666666668,29.0,26.0
2010-04-04,84879,ASSORTED COLOUR BIRD ORNAMENT,331.0,557.47,1.6785714285714286,20.0,20.0
2010-04-11,84879,ASSORTED COLOUR BIRD ORNAMENT,736.0,1357.44,8.471714285714286,15.0,13.0
2010-04-18,84879,ASSORTED COLOUR BIRD ORNAMENT,653.0,1026.77,1.6717142857142857,25.0,24.0
2010-04-25,84879,ASSORTED COLOUR BIRD ORNAMENT,504.0,870.0,1.795,24.0,20.0
2010-05-02,84879,ASSORTED COLOUR BIRD ORNAMENT,919.0,1512.31,1.7267857142857144,37.0,34.0
2010-05-09,84879,ASSORTED COLOUR BIRD ORNAMENT,342.0,577.98,1.69,20.0,20.0
2010-05-16,84879,ASSORTED COLOUR BIRD ORNAMENT,923.0,1495.07,1.6994285714285715,29.0,28.0
2010-05-23,84879,ASSORTED COLOUR BIRD ORNAMENT,283.0,478.27,1.69,20.0,20.0
2010-05-30,84879,ASSORTED COLOUR BIRD ORNAMENT,560.0,932.0,1.8719047619047617,28.0,26.0
2010-06-06,84879,ASSORTED COLOUR BIRD ORNAMENT,309.0,522.21,1.69,20.0,20.0
2010-06-13,84879,ASSORTED COLOUR BIRD ORNAMENT,264.0,446.16,1.69,15.0,15.0
2010-06-20,84879,ASSORTED COLOUR BIRD ORNAMENT,569.0,935.2099999999999,1.75,20.0,19.0
2010-06-27,84879,ASSORTED COLOUR BIRD ORNAMENT,252.0,449.88,1.9042857142857144,19.0,17.0
2010-07-04,84879,ASSORTED COLOUR BIRD ORNAMENT,692.0,1071.56,1.5717142857142856,20.0,17.0
2010-07-11,84879,ASSORTED COLOUR BIRD ORNAMENT,874.0,1385.86,1.75,30.0,16.0
2010-07-18,84879,ASSORTED COLOUR BIRD ORNAMENT,400.0,673.6,1.762857142857143,20.0,16.0
2010-07-25,84879,ASSORTED COLOUR BIRD ORNAMENT,1043.0,1678.19,1.6694285714285715,30.0,28.0
2010-08-01,84879,ASSORTED COLOUR BIRD ORNAMENT,621.0,1011.09,1.6842857142857144,21.0,21.0
2010-08-08,84879,ASSORTED COLOUR BIRD ORNAMENT,648.0,1095.12,1.69,21.0,21.0
2010-08-15,84879,ASSORTED COLOUR BIRD ORNAMENT,758.0,1156.7,1.7423809523809524,18.0,17.0
2010-08-22,84879,ASSORTED COLOUR BIRD ORNAMENT,664.0,1057.3600000000001,1.8128571428571427,21.0,20.0
2010-08-29,84879,ASSORTED COLOUR BIRD ORNAMENT,1000.0,1575.7599999999998,1.7321428571428572,24.0,22.0
2010-09-05,84879,ASSORTED COLOUR BIRD ORNAMENT,963.0,1562.67,1.743142857142857,18.0,17.0
2010-09-12,84879,ASSORTED COLOUR BIRD ORNAMENT,387.0,627.63,1.727142857142857,22.0,20.0
2010-09-19,84879,ASSORTED COLOUR BIRD ORNAMENT,619.0,984.67,1.6585714285714286,27.0,27.0
2010-09-26,84879,ASSORTED COLOUR BIRD ORNAMENT,1792.0,2829.7599999999998,1.7840408163265307,43.0,41.0
2010-10-03,84879,ASSORTED COLOUR BIRD ORNAMENT,773.0,1277.57,1.6977551020408164,28.0,26.0
2010-10-10,84879,ASSORTED COLOUR BIRD ORNAMENT,753.0,1284.4099999999999,1.9287857142857143,28.0,26.0
2010-10-17,84879,ASSORTED COLOUR BIRD ORNAMENT,2277.0,3476.1299999999997,1.6924489795918365,45.0,43.0
2010-10-24,84879,ASSORTED COLOUR BIRD ORNAMENT,1736.0,2609.8399999999997,1.7031428571428573,28.0,27.0
2010-10-31,84879,ASSORTED COLOUR BIRD ORNAMENT,1039.0,1741.51,1.7567857142857142,41.0,39.0
2010-11-07,84879,ASSORTED COLOUR BIRD ORNAMENT,992.0,1599.68,1.683073593073593,44.0,44.0
2010-11-14,84879,ASSORTED COLOUR BIRD ORNAMENT,5584.0,8503.519999999999,1.7318681318681317,61.0,57.0
2010-11-21,84879,ASSORTED COLOUR BIRD ORNAMENT,1476.0,2402.52,1.7410427170868346,65.0,62.0
2010-11-28,84879,ASSORTED COLOUR BIRD ORNAMENT,947.0,1610.03,1.8274725274725274,44.0,40.0
2010-12-05,84879,ASSORTED COLOUR BIRD ORNAMENT,2096.0,3460.64,1.829062271062271,53.0,49.0
2010-12-12,84879,ASSORTED COLOUR BIRD ORNAMENT,1401.0,2386.89,1.8398639455782313,35.0,32.0
2010-12-19,84879,ASSORTED COLOUR BIRD ORNAMENT,638.0,1088.3,1.9977551020408164,31.0,26.0
2010-12-26,84879,ASSORTED COLOUR BIRD ORNAMENT,40.0,67.6,1.69,3.0,3.0
2011-01-02,84879,ASSORTED COLOUR BIRD ORNAMENT,0.0,0.0,1.69,0.0,0.0
